# This line is skipped																																
Year	Month	Day	GlobalRadiation	CloudCover	AirTemperature	RelativeHumidity	AirPressure	WindSpeed	Precipitation	InflowQ	InflowT	InflowC	POC	InflowTP	InflowDOP	InflowChla	DOC	DIC	O	NO3	NH4	SO4	Fe2	Ca2	pH	CH4aq	Fe3	Al3	FeS	CaCO3	CH4g	POP
2015	6	19	NaN	0.5	18	60	1002	3.04	9.398	59543	18.66666667	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	20	NaN	0	15	62	1009	2.9	0	24964	15.99545455	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	21	NaN	1	16	85	998	2.61	49.784	228889	16.64788732	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	22	NaN	0.67	18	83	1001	1.36	18.034	153983	18.43972222	0	100	16	8	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	23	NaN	1	16	88	986	1.61	43.942	322163	16.47150685	0	100	18	9	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	24	NaN	0	21	50	1001	3.68	0	175883	20.6375	0	100	25	12	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	25	NaN	0	18	56	1004	2.1	0	134200	18.30833333	0	100	18	9	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	26	NaN	0.5	16	62	1006	1.59	0	107291	16.82722222	0	100	15	7	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	27	NaN	0	16	71	1011	2.08	0	86710	16.39722222	0	100	13	7	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	28	NaN	1	12	87	1003	3.01	66.04	429730	13.44764706	0	100	16	8	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	29	NaN	1	15	78	902	1.59	1.524	236037	15.99111111	0	100	26	13	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	6	30	NaN	1	19	70	674	1.35	0	180588	19.60857143	0	100	19	10	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	1	NaN	1	17	86	999	1.48	21.336	262152	17.4125	0	100	16	8	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	2	NaN	0.33	19	65	999	2.07	0	173266	18.95333333	0	100	18	9	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	3	NaN	0	18	61	1003	1.58	0	136514	18.165	0	100	15	7	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	4	NaN	1	16	78	1005	1.08	0	110146	17.00638889	0	100	13	7	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	5	NaN	0	20	69	1006	1.58	0	87934	20.25527778	0	100	12	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	6	NaN	0	21	68	1010	1.52	0	68812	20.96	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	7	NaN	0.67	20	83	1006	2.44	12.7	117854	19.78983607	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	8	NaN	0.5	22	70	1002	3.32	0	69267	21.64083333	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	9	NaN	1	17	70	1005	0.88	0	50979	17.81861111	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	10	NaN	0.5	22	58	1002	2.64	0	36755	21.46166667	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	11	NaN	0	22	60	1005	1.75	0	25421	21.97527778	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	12	NaN	0	24	65	1003	1.83	0	22415	23.59972222	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	13	NaN	0	21	66	1003	1.78	0	22792	20.66138889	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	14	NaN	1	18	81	997	2.19	0	22815	18.62225352	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	15	NaN	0.5	20	71	996	3.05	0	22780	20.00444444	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	16	NaN	0	17	56	1006	2.43	0	22754	17.54388889	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	17	NaN	0	17	66	1008	1.91	0	22753	17.60361111	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	18	NaN	1	18	87	1003	1.81	1.016	26687	18.2725	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	19	NaN	1	21	85	985	1.59	49.784	229228	20.90109589	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	20	NaN	0.5	22	77	980	1.41	0.762	70092	22.1425	0	100	12	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	21	NaN	1	19	84	979	1.43	9.906	96967	19.3460274	0	100	12	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	22	NaN	0	20	63	994	3.49	0	56377	20.41055556	0	100	12	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	23	NaN	0.5	17	65	972	1.85	0	38733	17.69916667	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	24	NaN	0.67	17	77	1002	1.52	0.254	27686	17.65138889	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	25	NaN	1	16	82	1007	1.82	0	22531	16.92277778	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	26	NaN	1	16	92	1006	1.68	5.08	42212	16.81527778	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	27	NaN	1	20	85	1006	1.56	0	23860	20.32694444	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	28	NaN	0.5	21	78	990	0.99	0	22731	21.30638889	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	29	NaN	0.33	23	74	989	1	0	22755	22.56219178	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	30	NaN	0	23	81	889	1.86	1.778	29635	22.77424658	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	7	31	NaN	0	22	66	706	1.86	0	23265	21.98722222	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	1	NaN	0.33	20	69	983	1.61	0	22757	20.24136986	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	2	NaN	0	21	66	1000	1.9	0.508	24717	21.04361111	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	3	NaN	0	22	68	985	3.26	3.556	36718	21.85534247	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	4	NaN	0.5	19	81	986	1.37	0	23714	19.66410959	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	5	NaN	0.67	19	68	986	1.77	4.572	40524	19.03972603	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	6	NaN	0	18	62	1001	2.38	0	23953	18.57111111	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	7	NaN	0.5	18	68	1004	1.36	0	22753	17.97388889	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	8	NaN	0.33	18	68	1006	1.07	0	22753	18.64277778	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	9	NaN	0.67	18	73	1008	2.2	0	22753	18.67861111	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	10	NaN	0	19	75	1006	2.13	0	22753	19.10861111	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	11	NaN	1	18	88	1001	3.35	37.592	172392	18.2725	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	12	NaN	1	20	63	984	1.41	23.114	123334	19.7230137	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	13	NaN	0.67	19	11	1005	1.4	0	34389	19.24	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	14	NaN	0	20	11	1008	1.86	0	25649	20.07611111	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	15	NaN	0.67	22	10	994	0.85	0.254	24028	21.63150685	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	16	NaN	0	24	10	1008	1.12	0	22715	23.755	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	17	NaN	0	24	10	1006	1.05	0	22745	23.62361111	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	18	NaN	0.33	24	10	1006	1.33	0	22756	23.54	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	19	NaN	0.5	24	10	1007	1.82	0	22757	23.12194444	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	20	NaN	1	21	11	1010	2.57	0	22757	20.94805556	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	21	NaN	1	21	10	993	2.11	32.258	152384	20.78328767	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	22	NaN	1	22	10	1009	2.44	0.508	37151	21.53333333	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	23	NaN	1	18	11	1007	2.23	33.528	183071	18.60492308	0	100	13	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	24	NaN	1	22	3	1003	1.59	0	76391	21.65277778	0	100	18	9	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	25	NaN	1	20	0	989	1.98	1.016	54393	20.17068493	0	100	13	7	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	26	NaN	0.67	21	0	988	0.9	69.088	414198	20.92465753	0	100	16	8	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	27	NaN	0.67	19	0	1004	1.7	0	205732	18.83388889	0	100	27	14	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	28	NaN	0	18	0	1009	1.27	0	154212	18.29638889	0	100	19	10	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	29	NaN	0	18	0	1009	1.34	0	121859	18.41583333	0	100	15	8	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	30	NaN	0.67	21	0	922	1	0	97310	21.11527778	0	100	14	7	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	8	31	NaN	0	22	0	710	1.97	0	76820	21.46166667	0	100	12	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	1	NaN	0	20	0	1006	1.71	0	60327	20.11194444	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	2	NaN	0	21	0	1003	0.61	0	47443	21.03166667	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	3	NaN	0.67	22	0	988	1.35	0	36205	22.17342466	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	4	NaN	0	18	0	1012	2.07	0	26415	17.95	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	5	NaN	0	18	0	1014	1	0	22136	17.95	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	6	NaN	0	20	0	1010	1.3	0	22473	19.90888889	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	7	NaN	0	23	0	1003	1.93	0	22717	22.7875	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	8	NaN	0.67	26	0	1003	1.88	0	22752	24.92555556	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	9	NaN	0.5	23	31	1000	2.09	9.144	58521	22.95472222	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	10	NaN	1	20	76	1002	1.62	2.286	33685	20.37472222	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	11	NaN	1	17	78	998	3.8	25.908	139058	17.32888889	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	12	NaN	0.5	16	76	1000	1.31	0	60085	17.01833333	0	100	12	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	13	NaN	1	16	85	999	1.88	28.956	199627	16.86305556	0	100	13	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	14	NaN	1	18	75	999	1.9	1.524	117582	17.95	0	100	16	8	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	15	NaN	0	20	59	1011	2.42	0	86225	20.35083333	0	100	13	7	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	16	NaN	0	21	72	1014	1.34	0	68014	20.53	0	100	12	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	17	NaN	0	21	76	1008	0.95	0	54054	20.6375	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	18	NaN	0	20	72	1005	1.5	0	42079	20.12388889	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	19	NaN	0	19	79	1003	2.44	0	31422	18.98916667	0	100	11	5	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	20	NaN	0.5	16	66	1005	3.59	0	23438	16.61222222	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	21	NaN	0.67	11	69	1015	1.17	0	22159	12.70638889	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	22	NaN	1	13	75	1017	0.48	0	22635	13.66194444	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	23	NaN	0	14	70	1014	0.79	0	22742	14.91577465	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	24	NaN	0	15	68	1017	1.22	0	22755	15.68055556	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	25	NaN	0.67	11	66	1020	0.81	0	22757	12.40777778	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	26	NaN	0	9	68	1023	1.15	0	22757	10.61611111	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	27	NaN	0	11	69	1019	1.89	0	22754	11.94194444	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	28	NaN	0.33	16	74	1012	2.1	0	22753	16.30166667	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	29	NaN	1	20	83	909	3.28	32.512	152621	20.26722222	0	100	11	6	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	9	30	NaN	1	16	88	667	5.52	227.838	1292498	16.58833333	0	100	26	13	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	1	NaN	0.67	12	64	1012	5.72	0	616585	13.08861111	0	100	72	36	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	2	NaN	1	10	57	1018	5.27	0	489860	11.11630769	0	100	47	24	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	3	NaN	0	8	66	1023	4.18	0	411708	10.03936508	0	100	35	17	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	4	NaN	0	7	69	1021	1.73	0	351239	8.585555556	0	100	28	14	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	5	NaN	0.67	7	76	1013	0.75	0	301791	9.278333333	0	100	24	12	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	6	NaN	0	10	73	1005	1.78	0	260469	11.26111111	0	100	20	10	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	7	NaN	0	11	69	1003	1.31	0	225172	12.49138889	0	100	18	9	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	8	NaN	0	9	62	1009	1.87	0	194804	10.73555556	0	100	16	8	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	9	NaN	1	7	89	1001	1.27	37.592	373686	8.931944444	0	100	17	9	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	10	NaN	0.33	7	64	1005	2.54	0	244674	8.525833333	0	100	23	12	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	11	NaN	0.5	10	72	999	1.3	0	203452	11.20138889	0	100	19	9	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	12	NaN	0	12	75	998	1.32	0	174020	13.14833333	0	100	16	8	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	13	NaN	1	13	90	991	0.87	0	149965	14.35472222	0	100	15	7	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	14	NaN	0.33	13	64	992	3.42	0	129524	14.24722222	0	100	14	7	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	15	NaN	0	8	64	1001	1.87	0	111894	9.35	0	100	13	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	16	NaN	0.67	8	69	1000	2.62	3.556	114740	9.529166667	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	17	NaN	0.33	4	68	1004	2.12	0	91865	6.4475	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	18	NaN	0.33	1	53	1011	3.27	0	78522	4	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	19	NaN	0	2	50	1014	2.6	1.778	76305	4.62	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	20	NaN	0.5	10	72	1007	2	3.302	78870	11.21333333	0	100	12	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	21	NaN	0.67	8	65	1015	1.06	0.508	63678	9.815833333	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	22	NaN	1	12	81	1008	1.97	1.016	57800	13.1125	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	23	NaN	1	5	58	1012	4.03	0	46946	7.391111111	0	100	11	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	24	NaN	0.5	3	74	1018	1.34	0	39887	5.48	0	100	11	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	25	NaN	1	10	74	1006	3.62	0.508	36718	11.64333333	0	100	11	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	26	NaN	0	5	55	1018	2.81	0	30663	7.116388889	0	100	11	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	27	NaN	0.33	2	72	1024	0.83	0	26568	4.739444444	0	100	11	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	28	NaN	1	5	83	1017	1.91	49.53	289776	7.140277778	0	100	16	8	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	29	NaN	1	17	70	988	4.88	86.36	625799	17.31694444	0	100	34	17	0.3	4000	0	9250	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	30	NaN	0	7	49	942	3.98	0	345502	9.218611111	0	100	62	31	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	10	31	NaN	0	5	63	673	2	0	277703	7.223888889	0	100	41	21	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	1	NaN	1	9	79	1000	2.62	0	234663	10.3175	0	100	31	15	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	2	NaN	0	9	67	1005	2.06	0	201307	10.49666667	0	100	24	12	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	3	NaN	0.33	8	76	1010	0.61	0	173891	9.565	0	100	21	10	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	4	NaN	0	9	68	1016	1.06	0	150655	10.3175	0	100	18	9	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	5	NaN	1	9	79	1011	0.56	0	130678	10.84305556	0	100	16	8	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	6	NaN	1	14	81	1000	1.91	0	113429	14.60555556	0	100	14	7	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	7	NaN	0.33	11	47	959	2.98	0	98496	12.65861111	0	100	13	7	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	8	NaN	0.33	4	53	1012	2.38	0	85540	6.399722222	0	100	13	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	9	NaN	0	3	66	1016	0.92	0	74430	5.503888889	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	10	NaN	0.5	3	69	1011	0.31	0	65076	5.754722222	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	11	NaN	1	6	73	1003	4.19	2.54	70004	8.478055556	0	100	11	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	12	NaN	1	6	80	998	1.3	19.558	160961	7.761388889	0	100	13	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	13	NaN	0.67	9	68	985	2.94	3.048	117041	10.5325	0	100	16	8	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	14	NaN	1	4	54	956	5.64	0	91158	6.160833333	0	100	14	7	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	15	NaN	0.33	2	62	1007	1.57	0	77589	4.835	0	100	13	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	16	NaN	0.33	3	59	1011	2.88	0	67275	5.104507042	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	17	NaN	0	0	60	1023	1.15	0	58667	4	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	18	NaN	0.33	-1	73	1023	0.87	0	51310	4	0	100	11	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	19	NaN	1	5	83	1016	2.03	0	44970	7.570277778	0	100	11	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	20	NaN	1	10	75	1007	3.17	65.278	396271	11.46416667	0	100	16	8	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	21	NaN	0	1	69	1012	0.64	0	207040	3.939166667	0	100	29	15	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	22	NaN	1	1	88	1003	1.04	3.556	184862	3.855555556	0	100	21	10	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	23	NaN	0	0	54	1002	4.17	5.334	178424	4	0	100	18	9	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	24	NaN	0	-2	52	1014	2.06	0	141777	4	0	100	16	8	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	25	NaN	0	-2	72	1030	0.74	0	120863	4	0	100	14	7	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	26	NaN	0.67	4	81	1030	2.09	0	104520	5.993611111	0	100	13	7	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	27	NaN	0.5	11	73	1015	3.93	0	90756	12.6825	0	100	12	6	0.3	4000	0	10500	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
2015	11	28	NaN	1	5	74	1011	2.3	3.048	94860	7.243	0	100	12	6	0.3	4000	0	12000	62	0	1921	0	0	6.8	0	0	0	0	0	0	0
